paper number,doi,strain,strain type,product,product titer,medium,carbon source,carbon source concentration,vessel and feed mode,ph,time,temperature,oxygen level,parent strain,knock out gene,overexpress gene,heterologous gene,check,Unnamed: 19
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,"1,2-propanediol (1,2-PDO) (1,2-propanediol)",4.7 mM,CGXII**,"1 h HT PW, YE","8.6% (v/v) 1 h HT PW, YE","Bioreactor, intermittent fed-batch",7.4,13 h,,Aerobic,C. glutamicum wild-type,,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,"1,2-propanediol (1,2-PDO) (1,2-propanediol)",0.49 mol/mol,CGXII*,"1 h HT PW, YE",,Shaking flask,,,,,C. glutamicum wild-type,,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,"1,2-propanediol (1,2-PDO) (1,2-propanediol)",0.64 mol/mol,CGXII**,"1 h HT PW, YE",,"Bioreactor, intermittent fed-batch",7.4,,,Aerobic,C. glutamicum wild-type,,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,biomass (biomass),4.5 ± 0.0 g/L,CGXII**,"1 h HT PW, YE",,"Bioreactor, intermittent fed-batch",7.4,13 h,,Aerobic,C. glutamicum wild-type,,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,biomass (biomass),0.72 ± 0.02 g/g,CGXII**,acetate,1 h HT PW + YE,Bioreactor (Batch phase),7.4,,30°C,aerobic,C. glutamicum wild-type,,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,biomass (biomass),0.67 ± 0.01 g/g,CGXII**,acetate,1 h HT PW + YE,Bioreactor (First feed phase),7.4,,30°C,aerobic,C. glutamicum wild-type,,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO1,Corynebacterium glutamicum,biomass (biomass),0.59 ± 0.01 g/g,CGXII**,acetate,1 h HT PW + YE,Bioreactor (Second feed phase),7.4,,30°C,aerobic,C. glutamicum wild-type,,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO2,Corynebacterium glutamicum,"1,2-propanediol (1,2-PDO) (1,2-propanediol)",2.4 mM,CGXII*,"1 h HT PW, YE","3.5% (v/v) 1 h HT PW, 5 g YE L−1",Shaking flask,,,,,,aceE;ldhA;mdh;pqo,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO2,Corynebacterium glutamicum,"1,2-propanediol (1,2-PDO) (1,2-propanediol)",18.3 mM,CGXII**,"1 h HT PW, YE",,"Bioreactor, two-phase",7.4,,,Aerobic/Microaerobic,,aceE;ldhA;mdh;pqo,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO2,Corynebacterium glutamicum,"1,2-propanediol (1,2-PDO) (1,2-propanediol)",0.89 mol/mol,CGXII*,"1 h HT PW, YE",,Shaking flask,,,,,,aceE;ldhA;mdh;pqo,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO2,Corynebacterium glutamicum,"1,2-propanediol (1,2-PDO) (1,2-propanediol)",0.96 mol/mol,CGXII**,"1 h HT PW, YE",,"Bioreactor, two-phase",7.4,,,Aerobic/Microaerobic,,aceE;ldhA;mdh;pqo,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum PDO2,Corynebacterium glutamicum,"1,2-propanediol (1,2-PDO) (1,2-propanediol)",0.11 C-mol/C-mol,CGXII**,"1 h HT PW, YE",,"Bioreactor, two-phase",7.4,,,Aerobic/Microaerobic,,aceE;ldhA;mdh;pqo,,gldA,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum wild-type,Corynebacterium glutamicum,biomass (biomass),2.39 ± 0.37 g/L,CGXII*,1 h HT PW,3.5% (v/v),Shaking flask,,,,,,,,,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum wild-type,Corynebacterium glutamicum,biomass (biomass),0.39 ± 0.05 g/L,2× YT,YE,5 g L−1,Shaking flask,,,,,,,,,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum wild-type,Corynebacterium glutamicum,biomass (biomass),1.25 ± 0.10 g/L,CGXII*,"Acetol, YE",5 g L−1,Shaking flask,,,,,,,,,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum wild-type,Corynebacterium glutamicum,biomass (biomass),0.83 ± 0.05 g/g,CGXII*,1 h HT PW,,Shaking flask,,,,,,,,,yes,
p91,10.1186.s13068-017-0969-8,C. glutamicum wild-type,Corynebacterium glutamicum,biomass (biomass),0.86 ± 0.08 g/g,CGXII**,1 h HT PW,,Shaking flask,,,,,,,,,yes,
,,,,,,,,,,,,,,,,,,,
p92,10.1186.s13068-023-02288-1,An3HP9,Aspergillus,3-hydroxypropionic acid (3-hydroxypropionic acid),6.8 g/l,mRDM,Glucose,,Shake flask,,7 days,30 °C,200 rpm,,,,β-alanine pathway,yes,
p92,10.1186.s13068-023-02288-1,3HP/pyc2,Aspergillus,3-hydroxypropionic acid (3-hydroxypropionic acid),16.5 g/l,mRDM,Glucose,,Shake flask,,7 days,30 °C,200 rpm,An3HP9,,pyc;pyc2,β-alanine pathway,yes,
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2,Aspergillus,3-hydroxypropionic acid (3-hydroxypropionic acid),7.5 g/l,mRDM,Glucose,,Shake flask,,7 days,30 °C,200 rpm,An3HP9,,pyc;pyc2,β-alanine pathway,yes,
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2,Aspergillus,3-hydroxypropionic acid (3-hydroxypropionic acid),9.7 g/l,mRDM,Glucose,,Shake flask,,7 days,30 °C,200 rpm,An3HP9,,pyc;pyc2,β-alanine pathway,yes,
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2/ald6aΔ/3HP-6,Aspergillus,3-hydroxypropionic acid (3-hydroxypropionic acid),29.4 g/l,DDR-EH,Corn stover,200 g/L total sugars,Shake flask,,7 days,34-37 °C,200 rpm,An3HP9,ald6a,pyc;pyc2,β-alanine pathway,yes,
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2/ald6aΔ/3HP-6,Aspergillus,3-hydroxypropionic acid (3-hydroxypropionic acid),36 g/l,DDR-EH,Corn stover,150 g/L total sugars,Shake flask,,7 days,34 °C,200 rpm,An3HP9,ald6a,pyc;pyc2,β-alanine pathway,yes,
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2/ald6aΔ/3HP-6,Aspergillus,3-hydroxypropionic acid (3-hydroxypropionic acid),0.48 C-mol C-mol-1 sugars,DDR-EH,Corn stover,150 g/L total sugars,Shake flask,,7 days,34 °C,200 rpm,An3HP9,ald6a,pyc;pyc2,β-alanine pathway,yes,
p92,10.1186.s13068-023-02288-1,An3HP9/pyc2/ald6aΔ,Aspergillus,3-hydroxypropionic acid (3-hydroxypropionic acid),0.35 C-mol C-mol-1 sugars,DDR-EH,Corn stover,,Shake flask,,,34-37 °C,200 rpm,An3HP9/pyc2,ald6a,pyc;pyc2,β-alanine pathway,yes,
,,,,,,,,,,,,,,,,,,,
p93,10.1186.s40643-020-00321-x,J#9-TapA,Komagataella phaffii,mevastatin (MJ) (monacolin J),50.3 mg/L,YNM,methanol,0.5% (w/v),shake flask,,96 h,30 °C,,J#9,,TapA,tapA,yes,
p93,10.1186.s40643-020-00321-x,J#9-TapA,Komagataella phaffii,mevastatin (MJ) (monacolin J),657.8 mg/L,YPD,methanol,,5-L stirred tank bioreactor,,48 h,,,J#9,,TapA,tapA,yes,
p93,10.1186.s40643-020-00321-x,J#9,Komagataella phaffii,mevastatin (MJ) (monacolin J),975.5 mg/L,YPD,methanol,,5-L stirred tank bioreactor,,48 h,,,,,,,yes,
,,,,,,,,,,,,,,,,,,,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,citric acid (citric acid),0.84 g/L,YP,oleic acid,50 g/L,5 L bioreactor,6.0,168 h,30 °C,"1.5 vvm, 500 rpm",F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,citric acid (citric acid),0.6 g/L,YP,oleic acid,50 g/L,1 L bioreactor,6.0,96 h,30 °C,"1.5 vvm, 500 rpm",F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,mannitol (mannitol),2.3 g/L at pH 6.0,YP,oleic acid,50 g/L,1 L bioreactor,6.0,96 h,30 °C,"1.5 vvm, 500 rpm",F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,mannitol (mannitol),0.31 g/L in final fermentation broth using fed-batch cultivations,YP,oleic acid,maintained at ~10 g/L,"5 L bioreactor, fed-batch",6.0,168 h,30 °C,"1.5 vvm, 500 rpm",F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,mevalonate (MVA) (mevalonate),0.76 g/L,YP,oleic acid,50 g/L,shake flask,6.0,96 h,30 °C,220 rpm,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,mevalonate (MVA) (mevalonate),2.2 g/L,YP,oleic acid,maintained at ~10 g/L,"5 L bioreactor, fed-batch",6.0,168 h,30 °C,"1.5 vvm, 500 rpm",F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),2.3 g/L,YP,Oleic acid,50 g/L,Shake flask,,96 h,30 °C,220 rpm,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),3.76 g/L,YP,Oleic acid,50 g/L,1 L bioreactor,6.0,96 h,,,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),2.9 g/L,YP,Oleic acid,50 g/L,1 L bioreactor,6.0,96 h,,1.5 vvm/500 rpm,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),10.2 g/L,YP,Oleic acid,50 g/L,5 L bioreactor,6.0,168 h,,1.5 vvm/500 rpm,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),1.6 g/L,YP,Waste cooking oil,35-95 g/L,Shake flask,,96 h,30 °C,220 rpm,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),1.74 g/L,YP,Olive oil,50 g/L,Shake flask,,96 h,30 °C,220 rpm,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),1.52 g/L,YP,Soybean oil,50 g/L,Shake flask,,96 h,30 °C,220 rpm,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),1.76 g/L,YP,Rapeseed oil,50 g/L,Shake flask,,96 h,30 °C,220 rpm,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F10,Yarrowia lipolytica,α-farnesene (α-farnesene),0.1 g/g,,Oleic acid,50 g/L,,,,,,F9-11,CAN1,ERG12;ERG20;FSERG20,ERG20;FSERG20;VHb,yes,
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,mevalonate (MVA) (mevalonate),4.5 g/L,YP,glucose,-,300-mL flask,-,-,30 °C,-,,,ERG20,ERG20;FSERG20,yes,
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,mevalonate (MVA) (mevalonate),0.94 g/L,YP,glucose,50 g/L,shake flask,-,96 h,30 °C,220 rpm,,,ERG20,ERG20;FSERG20,yes,
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,α-farnesene (α-farnesene),25.55 g/L,YPD,glucose,-,-,-,-,-,-,,,ERG20,ERG20;FSERG20,yes,
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,α-farnesene (α-farnesene),1.29 g/L,YP,glucose,50 g/L,300-mL flask,-,96 h,30 °C,220 rpm,,,ERG20,ERG20;FSERG20,yes,
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,α-farnesene (α-farnesene),1.42 g/L,YP,oleic acid,50 g/L,300-mL flask,-,96 h,30 °C,220 rpm,,,ERG20,ERG20;FSERG20,yes,
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,α-farnesene (α-farnesene),1.39 g/L,YP,triglyceride,50 g/L,300-mL flask,-,96 h,30 °C,220 rpm,,,ERG20,ERG20;FSERG20,yes,
p94,10.1186.s40643-021-00431-0,F5,Yarrowia lipolytica,α-farnesene (α-farnesene),0.038 g/g,,Glucose,,,,,,,,,ERG20,ERG20;FSERG20,yes,
p94,10.1186.s40643-021-00431-0,F8,Yarrowia lipolytica,mevalonate (MVA) (mevalonate),0.60 g/L,YPD,-,-,shake flask,-,96 h,30 °C,220 rpm,F5,,ERG12;ERG20,ERG20;FSERG20,yes,
p94,10.1186.s40643-021-00431-0,F9-11,Yarrowia lipolytica,α-farnesene (α-farnesene),2.16 g/L,YP,oleic acid,50 g/L,300-mL flask,-,96 h,30 °C,220 rpm,F5,,ERG12;ERG20;FSERG20,ERG20;FSERG20,yes,
,,,,,,,,,,,,,,,,,,,
p95,10.3389.fbioe.2015.00048,WT,Synechococcus,FAME (Fatty acid methyl esters),85.0 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,48 h,34 °C,1% CO2,,,,,yes,
p95,10.3389.fbioe.2015.00048,WT,Synechococcus,RC (Reducing Carbohydrates),30% of DCW in the WT background after 24 h,-N,,,250-mL Erlenmeyer flasks (batch),,24 h,34 °C,1% CO2,,,,,yes,
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,FAME (Fatty acid methyl esters),83.6 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,48 h,34 °C,1% CO2,Synechococcus sp. 7002,fadD,,fatB1,yes,
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,RC (Reducing Carbohydrates),51% of DCW in WT and 43% in SA01 at 610 µmol m⁻² s⁻¹,A+,NaNO3 (N),1 g L^-1,Photobioreactor (PBR),7.5,,30 °C,N2 gas with 1.3% CO2,Synechococcus sp. 7002,fadD,,fatB1,yes,
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,lauric acid (lauric acid),9.1 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,48 h,34 °C,1% CO2,Synechococcus sp. 7002,fadD,,fatB1,yes,
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,lauric acid (lauric acid),4.4 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,24 h,34 °C,1% CO2,Synechococcus sp. 7002,fadD,,fatB1,yes,
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,lauric acid (lauric acid),6.5 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,48 h,34 °C,1% CO2,Synechococcus sp. 7002,fadD,,fatB1,yes,
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,transesterified C12 (Lauric acid),4.4 mg L⁻¹,A+ with nitrogen,,,"250-mL Erlenmeyer flasks, batch mode",,24 h,34°C,1% CO2 in atmosphere,Synechococcus sp. 7002,fadD,,fatB1,yes,
p95,10.3389.fbioe.2015.00048,SA01,Synechococcus,transesterified C12 (Lauric acid),6.5 mg L⁻¹,A+ with nitrogen,,,"250-mL Erlenmeyer flasks, batch mode",,48 h,34°C,1% CO2 in atmosphere,Synechococcus sp. 7002,fadD,,fatB1,yes,
p95,10.3389.fbioe.2015.00048,ΔglgC,Synechococcus,FAME (Fatty acid methyl esters),95.3 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,48 h,34 °C,1% CO2,Synechococcus sp. 7002,glgC,,,yes,
p95,10.3389.fbioe.2015.00048,ΔglgC,Synechococcus,RC (Reducing Carbohydrates),10% of DCW in ΔglgC at 264 µmol m⁻² s⁻¹,A+,NaNO3 (N),1 g L^-1,Photobioreactor (PBR),7.5,,30 °C,N2 gas with 1.3% CO2,Synechococcus sp. 7002,glgC,,,yes,
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,FAME (Fatty acid methyl esters),93.6 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,48 h,34 °C,1% CO2,Synechococcus sp. 7002,fadD,,fatB1,KO,
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,lauric acid (lauric acid),8.7 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,48 h,34 °C,1% CO2,Synechococcus sp. 7002,fadD,,fatB1,KO,
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,lauric acid (lauric acid),3.5 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,24 h,34 °C,1% CO2,Synechococcus sp. 7002,fadD,,fatB1,KO,
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,lauric acid (lauric acid),5.9 mg L^-1,A+,NaNO3 (N),1 g L^-1,250-mL Erlenmeyer flasks (batch),,48 h,34 °C,1% CO2,Synechococcus sp. 7002,fadD,,fatB1,KO,
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,transesterified C12 (Lauric acid),3.5 mg L⁻¹,A+ with nitrogen,,,"250-mL Erlenmeyer flasks, batch mode",,24 h,34°C,1% CO2 in atmosphere,Synechococcus sp. 7002,fadD,,fatB1,KO,
p95,10.3389.fbioe.2015.00048,SA13,Synechococcus,transesterified C12 (Lauric acid),5.9 mg L⁻¹,A+ with nitrogen,,,"250-mL Erlenmeyer flasks, batch mode",,48 h,34°C,1% CO2 in atmosphere,Synechococcus sp. 7002,fadD,,fatB1,KO,
,,,,,,,,,,,,,,,,,,,
p96,10.3389.fbioe.2019.00475,ATCC12518Tc,Azotobacter vinelandii,alginate (alginate),8.3 g/l,PM1,fructose,50 g/l,Applikon fermentors,7.2,-,30°C,10% of saturation,ATCC12518,tetA-tetR,,,KO,
,,,,,,,,,,,,,,,,,,,
p97,10.3389.fbioe.2020.00300,E. coli W3110-BL,Escherichia coli,L-Met (L-Methionine),0.94 g/L,Fermentation medium,Glucose,20 g/L,Batch culture in 5-L fermentor,6.8 ± 0.2 (NH3·H2O),15 h,"37°C (initially), 28°C after IPTG addition",above 20% DO,,L-lysine,acnA;fumB;gltA;icdA;sdhC;sdhD;sucC,,yes,
p97,10.3389.fbioe.2020.00300,E. coli W3110-BL,Escherichia coli,L-Met (L-Methionine),1.48 g/L,Fermentation medium,Glucose,20 g/L,Batch culture in 5-L fermentor with 30 g/L CaCO3,"6.8 ± 0.2 (initially), varied 5.5-8.2",19 h,"37°C (initially), 28°C after IPTG addition",above 20% DO,,L-lysine,acnA;fumB;gltA;icdA;sdhC;sdhD;sucC,,yes,
p97,10.3389.fbioe.2020.00300,E. coli W3110-BL,Escherichia coli,L-Met (L-Methionine),0.089 mol/mol,Fermentation medium,Glucose,20 g/L,Batch culture in 5-L fermentor with 30 g/L CaCO3,"6.8 ± 0.2 (initially), varied 5.5-8.2",19 h,"37°C (initially), 28°C after IPTG addition",above 20% DO,,L-lysine,acnA;fumB;gltA;icdA;sdhC;sdhD;sucC,,yes,
p97,10.3389.fbioe.2020.00300,E. coli W3110-BL,Escherichia coli,L-Met (L-Methionine),0.057 mol/mol,Fermentation medium,Glucose,20 g/L,Batch culture in 5-L fermentor,6.8 ± 0.2 (NH3·H2O),15 h,"37°C (initially), 28°C after IPTG addition",above 20% DO,,L-lysine,acnA;fumB;gltA;icdA;sdhC;sdhD;sucC,,yes,
,,,,,,,,,,,,,,,,,,,
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,ethanol (ethanol),10.3 g/L,unbuffered,glycerol,75.6 g/L,shake flask cultivation,,,30 °C,,CEN 2PW,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,,yes,
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,ethanol (ethanol),10.4 g/L,CaCO3-buffered,glycerol,75.6 g/L,shake flask cultivation,,,30 °C,,CEN 2PW,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,,yes,
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,succinic acid (succinic acid),5.6 g/L,unbuffered,glycerol,75.6 g/L,shake flask cultivation,,,30 °C,,CEN 2PW,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,,yes,
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,succinic acid (succinic acid),13.9 g/L,CaCO3-buffered,glycerol,75.6 g/L,shake flask cultivation,,,30 °C,,CEN 2PW,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,,yes,
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,succinic acid (succinic acid),0.076 ± 0.0010 g/gglycerol,unbuffered,glycerol,75.6 g/L,shake flask cultivation,3.5-3.8,144 h,30 °C,,CEN 2PW,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,,yes,
p98,10.3390.jof8080822,SA,Saccharomyces cerevisiae,succinic acid (succinic acid),0.182 ± 0.0058 g/gglycerol,CaCO3-buffered,glycerol,75.6 g/L,shake flask cultivation,,288 h,30 °C,,CEN 2PW,GUT1;UBR2,CjFPS1;DAK1;Opgdh;RofumR;ScMDH3-R;TbFRDg-R,,yes,
,,,,,,,,,,,,,,,,,,,
p99,10.3390.molecules28041758,B3-2,E. coli,ω-AmDDA (ω-aminododecanoic acid),93.6% (0.936 g/g),TB,D-glucose,1% (w/v),24-well plates (batch),7.5,8 h,30 °C,220 rpm,B3-1,yfeX,hemB,alkJ,yes,
p99,10.3390.molecules28041758,B3-2,E. coli,ω-AmDDA (ω-aminododecanoic acid),17.3% higher than that of P1-1 (E-M3-3/C-rbs2-alkJ) with the P450 mutant M3 but without the modification of the heme synthetic pathway,TB,D-glucose,1% (w/v),24-well plates (batch),7.5,8 h,30 °C,220 rpm,B3-1,yfeX,hemB,alkJ,yes,
p99,10.3390.molecules28041758,B3-2,E. coli,ω-AmDDA (ω-aminododecanoic acid),59.4% higher than B3-1 with the original P450 variant M1 and without the modification of the heme synthetic pathway,TB,D-glucose,1% (w/v),24-well plates (batch),7.5,8 h,30 °C,220 rpm,B3-1,yfeX,hemB,alkJ,yes,
p99,10.3390.molecules28041758,B3-2,E. coli,ω-AmDDA (ω-aminododecanoic acid),227.0% higher than the P1-1 (E-M1-3/C-M2-2) constructed in the previous study,TB,D-glucose,1% (w/v),24-well plates (batch),7.5,8 h,30 °C,220 rpm,B3-1,yfeX,hemB,alkJ,yes,
,,,,,,,,,,,,,,,,,,,
p100,10.3390.polym11030509,HR001,Escherichia coli,PHB (Poly(3-hydroxybutyrate)),1.8 g/L,M9,Glucose,2%,"250-mL flask, batch",,48 h,30°C,,HR100,adhE;fnr;ldhA;pflb,,bktB;phaB;phaC,yes,
p100,10.3390.polym11030509,HR002,Escherichia coli,PHB (Poly(3-hydroxybutyrate)),2.1 g/L,M9,Glucose,2%,"250-mL flask, batch",,48 h,30°C,,HR200,adhE;fnr;ldhA;pflb,pntAB,bktB;phaB;phaC,yes,
p100,10.3390.polym11030509,HR002::pct,Escherichia coli,PHBV (poly(3-hydroxybutyrate-co-3-hydroxyvalerate)),0.67 g/g,M9,Glucose,2% + 0.15% sodium propionate,,,72 h,,,HR002,adhE;fnr;ldhA;pflb,pntAB,bktB;pct;phaB;phaC,yes,
p100,10.3390.polym11030509,YH090::pct,Escherichia coli,PHBV (poly(3-hydroxybutyrate-co-3-hydroxyvalerate)),0.34 g/g,M9,Glucose,2% + 0.15% sodium propionate,,,72 h,,,YH090,,,pct,yes,
